source	target	__relationship_score	__directed	__edge_source	__reverse_directed	interaction
MMP9	HIF1A	4.007333185232471	true	INDRA	true	interacts with
MMP9	JUND	1.3862943611198906	true	INDRA	false	interacts with
MMP9	ATF2	1.0986122886681098	false	INDRA	false	interacts with
MMP9	JUNB	1.6094379124341003	true	INDRA	false	interacts with
MMP9	ATF3	2.3978952727983707	true	INDRA	false	interacts with
MMP9	IFNG	4.430816798843313	true	INDRA	true	interacts with
MMP9	CCL2	3.8918202981106265	true	INDRA	true	interacts with
MMP9	CDKN1B	1.3862943611198906	true	INDRA	false	interacts with
MMP9	cortisol	2.995732273553991	true	INDRA	false	interacts with
MMP9	NR3C1	1.0986122886681098	true	INDRA	false	interacts with
MMP9	NTS	1.9459101490553132	true	INDRA	false	interacts with
MMP9	PLAU	5.176149732573829	true	INDRA	true	interacts with
MMP9	CREB1	1.6094379124341003	true	INDRA	false	interacts with
MMP9	CSF2	3.258096538021482	true	INDRA	true	interacts with
MMP9	DMP1	2.302585092994046	true	INDRA	false	interacts with
MMP9	EDN1	3.332204510175204	true	INDRA	false	interacts with
MMP9	EGR1	2.5649493574615367	true	INDRA	false	interacts with
MMP9	ESR1	2.5649493574615367	true	INDRA	false	interacts with
MMP9	ETS1	3.4339872044851463	true	INDRA	false	interacts with
MMP9	IL5	1.3862943611198906	true	INDRA	false	interacts with
MMP9	FABP4	2.4849066497880004	true	INDRA	false	interacts with
MMP9	FOSB	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
MMP9	MAFG	0.0	true	INDRA	false	interacts with
MMP9	TP53	3.9889840465642745	true	INDRA	true	interacts with
MMP9	SP1	3.912023005428146	true	INDRA	true	interacts with
MMP9	TIMP1	6.837332814685591	true	INDRA	true	interacts with
MMP9	IL6	5.030437921392435	true	INDRA	true	interacts with
MMP9	PTEN	3.367295829986474	true	INDRA	true	interacts with
MMP9	FOSL1	3.332204510175204	true	INDRA	false	interacts with
MMP9	IL10	4.110873864173311	true	INDRA	true	interacts with
MMP9	GJA1	1.9459101490553132	true	INDRA	false	interacts with
MMP9	IL2	2.1972245773362196	true	INDRA	true	interacts with
MMP9	NPPA	1.0986122886681098	false	INDRA	true	interacts with
MMP9	MT2A	1.6094379124341003	false	INDRA	true	interacts with
MMP9	NFATC1	1.3862943611198906	false	INDRA	true	interacts with
MMP9	MYB	2.0794415416798357	false	INDRA	true	interacts with
MMP9	IL4	3.4011973816621555	false	INDRA	true	interacts with
MMP9	AGER	3.295836866004329	true	INDRA	true	interacts with
MMP9	HMGB1	4.61512051684126	true	INDRA	false	interacts with
MMP9	ITGAM	1.9459101490553132	true	INDRA	true	interacts with
MMP9	ITGB2	1.791759469228055	true	INDRA	true	interacts with
MMP9	RAP1	1.0986122886681098	true	INDRA	false	interacts with
MMP9	ROCK1	1.6094379124341003	true	INDRA	false	interacts with
MMP9	ICAM1	3.4011973816621555	true	INDRA	true	interacts with
MMP9	LRP1	4.02535169073515	true	INDRA	true	interacts with
MMP9	TNF	7.216709486709457	true	INDRA	true	interacts with
MMP9	PLAUR	3.5553480614894135	true	INDRA	true	interacts with
MMP9	PLAT	5.337538079701318	true	INDRA	true	interacts with
MMP9	THY1	0.6931471805599453	false	INDRA	true	interacts with
MMP9	ESR2	0.6931471805599453	true	INDRA	false	interacts with
MMP9	NOS3	3.332204510175204	true	INDRA	true	interacts with
MMP9	E2	2.70805020110221	true	INDRA	true	interacts with
MMP9	GRB2	1.0986122886681098	true	INDRA	false	interacts with
MMP9	Gs family	1.791759469228055	true	INDRA	false	interacts with
MMP9	IGF1R	0.6931471805599453	true	INDRA	false	interacts with
MMP9	IGF1	3.367295829986474	true	INDRA	true	interacts with
MMP9	RAS family	3.1780538303479458	true	INDRA	false	interacts with
MMP9	L-arginine	1.0986122886681098	false	INDRA	true	interacts with
MMP9	ATF4	0.6931471805599453	true	INDRA	false	interacts with
MMP9	DCN	2.4849066497880004	true	INDRA	true	interacts with
MMP9	HMOX1	3.9889840465642745	true	INDRA	true	interacts with
MMP9	LIF	1.0986122886681098	false	INDRA	true	interacts with
MMP9	TXLNG	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MMP9	CREBBP	1.791759469228055	true	INDRA	false	interacts with
MMP9	HSPD1	2.772588722239781	true	INDRA	true	interacts with
MMP9	MAX	0.0	true	INDRA + NCI-PID	false	interacts with
MMP9	NCL	2.833213344056216	true	INDRA	false	interacts with
MMP9	PTMA	0.6931471805599453	true	INDRA	false	interacts with
MMP9	BAX	2.6390573296152584	true	INDRA	true	interacts with
MMP9	BIRC5	1.791759469228055	true	INDRA	false	interacts with
MMP9	BMI1	2.6390573296152584	true	INDRA	false	interacts with
MMP9	KAT2A	1.3862943611198906	true	INDRA	false	interacts with
MMP9	CCNB1	0.6931471805599453	true	INDRA	false	interacts with
MMP9	EIF4E	2.995732273553991	true	INDRA	false	interacts with
MMP9	HMGA1	2.0794415416798357	true	INDRA	false	interacts with
MMP9	SNAI1	3.9318256327243257	false	INDRA	true	interacts with
MMP9	MTDH	4.143134726391533	true	INDRA	true	interacts with
MMP9	MTA1	2.4849066497880004	false	INDRA	true	interacts with
MMP9	SMAD4	1.0986122886681098	false	INDRA	true	interacts with
MMP9	SLC2A1	1.3862943611198906	false	INDRA	true	interacts with
MMP9	SMAD3	3.5263605246161616	false	INDRA	true	interacts with
MMP9	PEG10	1.6094379124341003	false	INDRA	true	interacts with
MMP9	PMAIP1	3.871201010907891	false	INDRA	true	interacts with
MMP9	TFRC	2.0794415416798357	false	INDRA	true	interacts with
MMP9	CTSG	2.5649493574615367	true	INDRA	false	interacts with
MMP9	ELANE	4.204692619390966	true	INDRA	true	interacts with
MMP9	MMP12	3.6635616461296463	true	INDRA	true	interacts with
MMP9	FPR2	1.791759469228055	true	INDRA	false	interacts with
MMP9	VTN	2.5649493574615367	true	INDRA	true	interacts with
MMP9	SERPINE1	3.4339872044851463	true	INDRA	false	interacts with
MMP9	MMP13	4.007333185232471	true	INDRA	true	interacts with
MMP9	MMP3	5.564520407322694	true	INDRA	true	interacts with
MMP9	NCAM1	1.3862943611198906	true	INDRA	true	interacts with
MMP9	RUNX2	3.258096538021482	true	INDRA	true	interacts with
MMP9	CDH2	3.9512437185814275	true	INDRA + NCI-PID	true	interacts with
MMP9	SPP1	4.948759890378168	true	INDRA	true	interacts with
MMP9	CAMK2A	0.6931471805599453	false	INDRA	false	interacts with
MMP9	CTTN	1.0986122886681098	false	INDRA	true	interacts with
MMP9	FGF1	1.791759469228055	false	INDRA	true	interacts with
MMP9	KL	0.6931471805599453	false	INDRA	true	interacts with
PLG	LAMA1	0.6931471805599453	false	INDRA	false	interacts with
PLG	LAMA3	0.6931471805599453	false	INDRA	false	interacts with
PLG	FN1	4.68213122712422	true	INDRA	true	interacts with
PLG	THBS1	3.4657359027997265	false	INDRA	true	interacts with
PLG	FGF2	3.8066624897703196	true	INDRA	true	interacts with
PLG	PTK2	1.3862943611198906	true	INDRA	false	interacts with
PLG	MDK	1.9459101490553132	false	INDRA	true	interacts with
PLG	TFPI	1.791759469228055	false	INDRA	true	interacts with
PLG	TNC	1.9459101490553132	true	INDRA	true	interacts with
PLG	NGF	2.0794415416798357	true	INDRA + NCI-PID	true	interacts with
PLG	BDNF	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
PLG	APP	1.9459101490553132	true	INDRA	true	interacts with
PLG	MMP3	2.3978952727983707	true	INDRA + NCI-PID	true	interacts with
PLG	MMP7	1.9459101490553132	true	INDRA	false	interacts with
PLG	TP53	2.8903717578961645	true	INDRA	true	interacts with
PLG	ceramide	0.6931471805599453	true	INDRA	false	interacts with
PLG	E2F1	0.6931471805599453	false	INDRA	true	interacts with
PLG	NOS3	1.0986122886681098	false	INDRA	true	interacts with
PLG	MAPK14	0.0	false	INDRA	false	interacts with
PLG	MMP2	3.5553480614894135	true	INDRA	true	interacts with
PLG	RELA	0.0	false	INDRA	false	interacts with
PLG	TNF	4.189654742026425	true	INDRA	true	interacts with
PLG	L-arginine	0.6931471805599453	false	INDRA	true	interacts with
PLG	reactive oxygen species	1.6094379124341003	true	INDRA	true	interacts with
PLG	choline	1.0986122886681098	false	INDRA	true	interacts with
PLG	MAPK1	0.6931471805599453	true	INDRA	false	interacts with
PLG	MAPK3	0.6931471805599453	true	INDRA	false	interacts with
PLG	phosphatidic acid	3.4657359027997265	true	INDRA	true	interacts with
PLG	HMGB1	2.4849066497880004	true	INDRA	false	interacts with
PLG	APOB	0.6931471805599453	true	INDRA	false	interacts with
PLG	LPA	5.0369526024136295	true	INDRA	true	interacts with
PLG	ICAM1	0.6931471805599453	false	INDRA	true	interacts with
PLG	IL6	3.1354942159291497	true	INDRA	true	interacts with
PLG	LRP1	2.0794415416798357	false	INDRA	true	interacts with
PLG	PLAT	7.606387389772652	true	INDRA	true	interacts with
PLG	PLAUR	4.605170185988092	true	INDRA + NCI-PID	true	interacts with
PLG	PLAU	7.3343293503005365	true	INDRA + NCI-PID	true	interacts with
PLG	CTRC	1.6094379124341003	true	INDRA	false	interacts with
PLG	ELANE	1.0986122886681098	true	INDRA	false	interacts with
PLG	KLK4	0.6931471805599453	true	INDRA	false	interacts with
PLG	MMP12	2.6390573296152584	true	INDRA + NCI-PID	true	interacts with
PLG	VTN	3.871201010907891	true	INDRA	true	interacts with
PLG	SERPINE1	5.886104031450156	true	INDRA	true	interacts with
PLG	HGF	3.6635616461296463	true	INDRA	true	interacts with
PLG	VLDLR	0.6931471805599453	false	INDRA	false	interacts with
PLG	MMP13	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
PLG	TGFB1	3.8066624897703196	true	INDRA + NCI-PID	true	interacts with
FGF2	LAMA3	0.6931471805599453	false	INDRA	false	interacts with
FGF2	ITGA5	1.0986122886681098	true	INDRA	true	interacts with
FGF2	PRKCD	3.4965075614664802	true	INDRA	true	interacts with
FGF2	PRKCA	2.772588722239781	true	INDRA	true	interacts with
FGF2	FN1	4.0943445622221	true	INDRA	true	interacts with
FGF2	THBS1	4.418840607796598	true	INDRA	true	interacts with
FGF2	TNC	2.8903717578961645	true	INDRA	true	interacts with
FGF2	RAC1	4.219507705176107	true	INDRA	true	interacts with
FGF2	MDK	0.6931471805599453	true	INDRA	false	interacts with
FGF2	PTK2	3.912023005428146	true	INDRA	true	interacts with
FGF2	RHOA	3.9889840465642745	true	INDRA	true	interacts with
FGF2	TFPI	2.0794415416798357	true	INDRA	true	interacts with
FGF2	ITGB1	0.6931471805599453	true	INDRA	false	interacts with
FGF2	FGF6	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
FGF2	FGFR1	6.529418838262226	true	INDRA + NCI-PID	true	interacts with
FGF2	ITGAV	1.6094379124341003	false	INDRA + NCI-PID	true	interacts with
FGF2	AKT1	4.736198448394496	true	INDRA	true	interacts with
FGF2	CSF1	1.6094379124341003	false	INDRA	true	interacts with
FGF2	COL1A1	2.6390573296152584	false	INDRA	true	interacts with
FGF2	COL1A2	1.0986122886681098	false	INDRA	true	interacts with
FGF2	COL2A1	1.791759469228055	false	INDRA	true	interacts with
FGF2	COL4A1	0.6931471805599453	false	INDRA	true	interacts with
FGF2	CDKN1B	3.332204510175204	false	INDRA	true	interacts with
FGF2	VTN	3.044522437723423	true	INDRA	true	interacts with
FGF2	F11R	2.302585092994046	true	INDRA + NCI-PID	true	interacts with
FGF2	SRC	4.007333185232471	true	INDRA	true	interacts with
FGF2	SDC1	4.110873864173311	true	INDRA	true	interacts with
FGF2	VEGFA	4.418840607796598	true	INDRA	true	interacts with
FGF2	IGF1	4.418840607796598	true	INDRA	true	interacts with
FGF2	RPS6KB1	3.044522437723423	true	INDRA	false	interacts with
FGF2	SPP1	3.4657359027997265	true	INDRA	false	interacts with
FGF2	PTPN11	1.3862943611198906	true	INDRA	true	interacts with
FGF2	KDR	3.6635616461296463	true	INDRA	true	interacts with
FGF2	IGF1R	0.6931471805599453	true	INDRA	false	interacts with
FGF2	PXN	0.6931471805599453	true	INDRA	false	interacts with
FGF2	MAPK1	4.418840607796598	true	INDRA	false	interacts with
FGF2	MAPK3	4.394449154672439	true	INDRA	false	interacts with
FGF2	AGTR1	0.6931471805599453	true	INDRA	false	interacts with
FGF2	ANGPT2	2.9444389791664403	true	INDRA + NCI-PID	true	interacts with
FGF2	ETS1	2.0794415416798357	false	INDRA	true	interacts with
FGF2	RELA	2.5649493574615367	true	INDRA	true	interacts with
FGF2	TNF	4.31748811353631	true	INDRA	true	interacts with
FGF2	reactive oxygen species	3.828641396489095	true	INDRA	true	interacts with
FGF2	ELK1	2.6390573296152584	true	INDRA	true	interacts with
FGF2	MAPK8	2.3978952727983707	true	INDRA	false	interacts with
FGF2	MMP2	3.7376696182833684	true	INDRA	false	interacts with
FGF2	CDKN1A	3.1354942159291497	true	INDRA	false	interacts with
FGF2	CRK	1.0986122886681098	true	INDRA	false	interacts with
FGF2	TEK	0.6931471805599453	true	INDRA	false	interacts with
FGF2	FES	2.6390573296152584	true	INDRA	false	interacts with
FGF2	NOS3	3.58351893845611	true	INDRA	false	interacts with
FGF2	PAK1	0.6931471805599453	true	INDRA	false	interacts with
FGF2	MAPK14	1.3862943611198906	true	INDRA	false	interacts with
FGF2	choline	2.1972245773362196	true	INDRA	false	interacts with
FGF2	NFKB1	0.6931471805599453	true	INDRA	false	interacts with
FGF2	FYN	1.3862943611198906	false	INDRA	true	interacts with
FGF2	phosphatidic acid	2.1972245773362196	true	INDRA	false	interacts with
FGF2	APP	2.6390573296152584	false	INDRA	true	interacts with
FGF2	GPC1	3.4657359027997265	true	INDRA + NCI-PID	true	interacts with
FGF2	LYN	0.0	false	INDRA	true	interacts with
FGF2	TDGF1	1.0986122886681098	false	INDRA	true	interacts with
FGF2	PRNP	1.791759469228055	true	INDRA	true	interacts with
FGF2	TGFBR1	1.0986122886681098	true	INDRA	true	interacts with
FGF2	SERPINC1	1.6094379124341003	false	INDRA	false	interacts with
FGF2	SMAD2	1.3862943611198906	true	INDRA	false	interacts with
FGF2	TGFB3	2.772588722239781	true	INDRA	true	interacts with
FGF2	FLT1	2.6390573296152584	true	INDRA	false	interacts with
FGF2	TGFB1	5.056245805348308	true	INDRA	true	interacts with
FGF6	FGFR1	2.6390573296152584	true	INDRA	false	interacts with
FGFR1	FN1	1.9459101490553132	true	INDRA	true	interacts with
FGFR1	TFPI	0.6931471805599453	true	INDRA	false	interacts with
FGFR1	CDH2	3.9512437185814275	true	INDRA	true	interacts with
FGFR1	CTNNB1	0.0	true	INDRA + NCI-PID	false	interacts with
FGFR1	CAMK2G	0.6931471805599453	false	INDRA	true	interacts with
FGFR1	MAPK8	0.6931471805599453	false	INDRA	true	interacts with
FGFR1	PTPN11	1.3862943611198906	false	INDRA	false	interacts with
FGFR1	ROCK1	0.6931471805599453	true	INDRA	false	interacts with
FGFR1	PIK3R1	1.0986122886681098	false	INDRA	false	interacts with
FGFR1	CTTN	1.0986122886681098	true	INDRA	false	interacts with
FGFR1	PLCG1	3.58351893845611	true	INDRA	true	interacts with
FGFR1	SRC	3.044522437723423	true	INDRA	true	interacts with
FGFR1	TDGF1	0.6931471805599453	true	INDRA	false	interacts with
FGFR1	YES1	1.6094379124341003	false	INDRA	false	interacts with
FGFR1	TGFBR2	0.6931471805599453	false	INDRA	false	interacts with
FGFR1	VEGFA	1.3862943611198906	true	INDRA	false	interacts with
FGFR1	TGFB1	1.3862943611198906	false	INDRA	true	interacts with
FGFR1	AKT1	1.9459101490553132	false	INDRA	true	interacts with
FGFR1	PDPK1	2.0794415416798357	false	INDRA	true	interacts with
FGFR1	FGF23	5.170483995038151	true	INDRA	true	interacts with
FGFR1	STAT3	2.6390573296152584	true	INDRA	false	interacts with
FGFR1	KL	4.430816798843313	false	INDRA	true	interacts with
FGFR1	FGFR2	4.343805421853684	true	INDRA	true	interacts with
FGFR1	RPS6KA1	3.4011973816621555	true	INDRA	false	interacts with
FGFR1	KLB	4.564348191467836	false	INDRA	true	interacts with
FGFR1	FGF19	3.7376696182833684	true	INDRA	true	interacts with
FGFR1	FGFR3	4.07753744390572	true	INDRA	true	interacts with
FGFR1	SDC2	0.6931471805599453	false	INDRA	false	interacts with
FGFR1	CDH1	3.044522437723423	true	INDRA	true	interacts with
FGFR1	FOS	1.6094379124341003	false	INDRA	true	interacts with
FGFR1	FRS2	4.23410650459726	true	INDRA	true	interacts with
FGFR1	MAPK1	2.4849066497880004	true	INDRA	true	interacts with
FGFR1	FGF1	5.093750200806762	true	INDRA	true	interacts with
FGFR1	HGF	2.0794415416798357	true	INDRA	true	interacts with
FGFR1	SPP1	0.6931471805599453	true	INDRA	false	interacts with
FGFR1	FGFR4	3.7612001156935624	false	INDRA	true	interacts with
FGFR1	JUN	1.3862943611198906	true	INDRA	false	interacts with
FGFR1	GRB2	1.6094379124341003	false	INDRA	false	interacts with
FGFR1	SHC1	0.0	false	INDRA	false	interacts with
FGFR1	STAT1	1.0986122886681098	true	INDRA	false	interacts with
FGFR1	SPRY2	1.0986122886681098	true	INDRA	false	interacts with
FGFR1	SOS1	0.6931471805599453	false	INDRA	false	interacts with
FGFR1	MAPK3	1.6094379124341003	false	INDRA	true	interacts with
FGFR1	CBL	0.6931471805599453	false	INDRA	true	interacts with
FGFR1	RUNX2	1.0986122886681098	false	INDRA	true	interacts with
FGFR1	NCAM1	4.248495242049359	false	INDRA + NCI-PID	true	interacts with
FN1	ITGA5	6.061456918928017	true	INDRA + NCI-PID	true	interacts with
FN1	PRKCA	2.70805020110221	true	INDRA	true	interacts with
FN1	ITGB1	4.418840607796598	true	INDRA + NCI-PID	true	interacts with
FN1	THBS1	4.276666119016055	true	INDRA	true	interacts with
FN1	SDCBP	1.9459101490553132	true	INDRA	true	interacts with
FN1	TNC	4.605170185988092	true	INDRA	true	interacts with
FN1	FZD7	1.3862943611198906	true	INDRA	false	interacts with
FN1	RHOA	4.553876891600541	true	INDRA	true	interacts with
FN1	MDK	1.9459101490553132	true	INDRA	false	interacts with
FN1	PTK2	5.627621113690637	true	INDRA	true	interacts with
FN1	RAC1	4.330733340286331	true	INDRA	true	interacts with
FN1	BAX	2.0794415416798357	false	INDRA	true	interacts with
FN1	MAPK8	1.0986122886681098	true	INDRA	false	interacts with
FN1	EPB41	0.0	false	INDRA	false	interacts with
FN1	SDC2	3.2188758248682006	true	INDRA + NCI-PID	true	interacts with
FN1	CASP3	2.833213344056216	false	INDRA	true	interacts with
FN1	CSF2	2.6390573296152584	true	INDRA	true	interacts with
FN1	MAPK1	4.02535169073515	true	INDRA	true	interacts with
FN1	MAPK3	2.0794415416798357	true	INDRA	false	interacts with
FN1	CXCL8	3.7612001156935624	true	INDRA	true	interacts with
FN1	EZR	0.0	false	INDRA	false	interacts with
FN1	MMP2	4.990432586778736	true	INDRA	true	interacts with
FN1	SRC	4.442651256490317	true	INDRA	true	interacts with
FN1	RACK1	0.0	false	INDRA	false	interacts with
FN1	TGFB1	6.734591659972948	true	INDRA	true	interacts with
FN1	RASA1	1.0986122886681098	true	INDRA	false	interacts with
FN1	KNG1	1.0986122886681098	false	INDRA	true	interacts with
FN1	ITGAV	2.5649493574615367	true	INDRA	false	interacts with
FN1	FBN1	3.9318256327243257	false	INDRA	true	interacts with
FN1	ITGB6	1.791759469228055	false	INDRA + NCI-PID	true	interacts with
FN1	SDC1	3.1354942159291497	true	INDRA	true	interacts with
FN1	VTN	5.707110264748875	true	INDRA	true	interacts with
FN1	VCAM1	4.700480365792417	false	INDRA	true	interacts with
FN1	ITGA4	3.5263605246161616	true	INDRA + NCI-PID	true	interacts with
FN1	MADCAM1	1.0986122886681098	false	INDRA	false	interacts with
FN1	PLAU	3.1354942159291497	true	INDRA + NCI-PID	true	interacts with
FN1	PLAUR	3.295836866004329	true	INDRA + NCI-PID	false	interacts with
FN1	TGFBR1	2.5649493574615367	false	INDRA	true	interacts with
FN1	ITGB7	1.3862943611198906	false	INDRA + NCI-PID	false	interacts with
FN1	CD47	0.6931471805599453	true	INDRA	false	interacts with
FN1	COL4A1	1.6094379124341003	false	INDRA	false	interacts with
FN1	COL4A2	1.0986122886681098	false	INDRA	false	interacts with
FN1	COL4A3	0.0	false	INDRA	false	interacts with
FN1	COL4A4	0.0	false	INDRA	false	interacts with
FN1	COL4A5	0.6931471805599453	false	INDRA	false	interacts with
FN1	COL4A6	0.0	false	INDRA	false	interacts with
FN1	ITGA2B	2.5649493574615367	false	INDRA + NCI-PID	true	interacts with
FN1	ITGB3	2.0794415416798357	true	INDRA	false	interacts with
FN1	COL1A1	1.791759469228055	false	INDRA	false	interacts with
FN1	COL1A2	0.0	false	INDRA	false	interacts with
FN1	FGA	0.6931471805599453	false	INDRA	false	interacts with
FN1	FGB	0.0	false	INDRA	false	interacts with
FN1	FGG	1.0986122886681098	true	INDRA	false	interacts with
FN1	THY1	1.3862943611198906	false	INDRA	true	interacts with
FN1	TGFBI	2.5649493574615367	false	INDRA	false	interacts with
FN1	HMGB1	2.3978952727983707	false	INDRA	true	interacts with
FN1	LAMB1	1.6094379124341003	false	INDRA	false	interacts with
FN1	PDGFRB	1.0986122886681098	true	INDRA	true	interacts with
