index,Network,Performance,parent,InteractionType,GeneSet
896,GM_pathway,5.299805748973464,GeneMANIA,Pathway,Performance_gwas
737,GM_pathway,5.280199852404864,GeneMANIA,Pathway,Performance_gwas
470,GM_domain,5.261034053596366,GeneMANIA,Domain,Performance_gwas
241,GM_colocal,5.251413849221671,GeneMANIA,Colocalization,Performance_gwas
1003,GM_physical,5.228718005243068,GeneMANIA,Physical,Performance_gwas
734,GM_pathway,5.225575541155315,GeneMANIA,Pathway,Performance_gwas
410,GM_domain,5.170155724967892,GeneMANIA,Domain,Performance_gwas
1080,GM_predicted,5.144754866767635,GeneMANIA,Orthology,Performance_gwas
175,GM_coexp_97,5.142196085778487,GeneMANIA,Coexpression,Performance_gwas
474,GM_domain,5.1347369621332914,GeneMANIA,Domain,Performance_gwas
184,GM_colocal,5.086751424474763,GeneMANIA,Colocalization,Performance_gwas
1215,GM_predicted,5.080396553403816,GeneMANIA,Orthology,Performance_gwas
990,GM_physical,5.068651856443906,GeneMANIA,Physical,Performance_gwas
51,GM_coexp_97,5.064619914916239,GeneMANIA,Coexpression,Performance_gwas
518,GM_domain,5.044791321631887,GeneMANIA,Domain,Performance_gwas
735,GM_pathway,5.00716680479131,GeneMANIA,Pathway,Performance_gwas
1016,GM_physical,4.975204991483124,GeneMANIA,Physical,Performance_gwas
893,GM_pathway,4.966764979521646,GeneMANIA,Pathway,Performance_gwas
724,GM_pathway,4.962298602774266,GeneMANIA,Pathway,Performance_gwas
347,GM_colocal,4.948556816988667,GeneMANIA,Colocalization,Performance_gwas
1051,GM_physical,4.927803471424354,GeneMANIA,Physical,Performance_gwas
422,GM_domain,4.923880280284091,GeneMANIA,Domain,Performance_gwas
281,GM_colocal,4.915061540012741,GeneMANIA,Colocalization,Performance_gwas
608,GM_genetic_90,4.914939843363848,GeneMANIA,Genetic,Performance_gwas
823,GM_pathway,4.906196902126919,GeneMANIA,Pathway,Performance_gwas
560,GM_genetic_90,4.889978539343182,GeneMANIA,Genetic,Performance_gwas
229,GM_colocal,4.8621662639742445,GeneMANIA,Colocalization,Performance_gwas
439,GM_domain,4.852697578751072,GeneMANIA,Domain,Performance_gwas
364,GM_domain,4.838225897912904,GeneMANIA,Domain,Performance_gwas
21,GM_coexp_97,4.835747778579685,GeneMANIA,Coexpression,Performance_gwas
1153,GM_predicted,4.833601231283015,GeneMANIA,Orthology,Performance_gwas
305,GM_colocal,4.830213711197436,GeneMANIA,Colocalization,Performance_gwas
874,GM_pathway,4.828830095233845,GeneMANIA,Pathway,Performance_gwas
28,GM_coexp_97,4.803246307713209,GeneMANIA,Coexpression,Performance_gwas
296,GM_colocal,4.7803284574497615,GeneMANIA,Colocalization,Performance_gwas
1244,GM_predicted,4.76088972207192,GeneMANIA,Orthology,Performance_gwas
805,GM_pathway,4.758064851563608,GeneMANIA,Pathway,Performance_gwas
207,GM_colocal,4.755030850636474,GeneMANIA,Colocalization,Performance_gwas
856,GM_pathway,4.748464286837834,GeneMANIA,Pathway,Performance_gwas
912,GM_physical,4.74483749288152,GeneMANIA,Physical,Performance_gwas
1067,GM_physical,4.738539030325077,GeneMANIA,Physical,Performance_gwas
379,GM_domain,4.738462545037734,GeneMANIA,Domain,Performance_gwas
508,GM_domain,4.7365149254867935,GeneMANIA,Domain,Performance_gwas
93,GM_coexp_97,4.732146863834872,GeneMANIA,Coexpression,Performance_gwas
273,GM_colocal,4.727839916731499,GeneMANIA,Colocalization,Performance_gwas
965,GM_physical,4.720558766720786,GeneMANIA,Physical,Performance_gwas
811,GM_pathway,4.716702641610886,GeneMANIA,Pathway,Performance_gwas
1137,GM_predicted,4.715696323511971,GeneMANIA,Orthology,Performance_gwas
313,GM_colocal,4.696145681133237,GeneMANIA,Colocalization,Performance_gwas
900,GM_physical,4.667636603428444,GeneMANIA,Physical,Performance_gwas
826,GM_pathway,4.653025605030663,GeneMANIA,Pathway,Performance_gwas
1055,GM_physical,4.636383660871649,GeneMANIA,Physical,Performance_gwas
176,GM_coexp_97,4.630861305066223,GeneMANIA,Coexpression,Performance_gwas
1168,GM_predicted,4.608965689052407,GeneMANIA,Orthology,Performance_gwas
417,GM_domain,4.60726350338162,GeneMANIA,Domain,Performance_gwas
390,GM_domain,4.598839413913168,GeneMANIA,Domain,Performance_gwas
942,GM_physical,4.598748611473037,GeneMANIA,Physical,Performance_gwas
193,GM_colocal,4.596106721750964,GeneMANIA,Colocalization,Performance_gwas
821,GM_pathway,4.585845849451508,GeneMANIA,Pathway,Performance_gwas
398,GM_domain,4.581643925589263,GeneMANIA,Domain,Performance_gwas
756,GM_pathway,4.551336901455113,GeneMANIA,Pathway,Performance_gwas
640,GM_genetic_90,4.5347772468615215,GeneMANIA,Genetic,Performance_gwas
235,GM_colocal,4.51664377926097,GeneMANIA,Colocalization,Performance_gwas
15,GM_coexp_97,4.514659244944555,GeneMANIA,Coexpression,Performance_gwas
1171,GM_predicted,4.507019771164084,GeneMANIA,Orthology,Performance_gwas
940,GM_physical,4.505391852155992,GeneMANIA,Physical,Performance_gwas
430,GM_domain,4.503596556422035,GeneMANIA,Domain,Performance_gwas
797,GM_pathway,4.501108930883014,GeneMANIA,Pathway,Performance_gwas
1258,GM_predicted,4.487131825623747,GeneMANIA,Orthology,Performance_gwas
513,GM_domain,4.486715417396176,GeneMANIA,Domain,Performance_gwas
526,GM_domain,4.4449993386221065,GeneMANIA,Domain,Performance_gwas
1008,GM_physical,4.441258497216622,GeneMANIA,Physical,Performance_gwas
1004,GM_physical,4.43084232817202,GeneMANIA,Physical,Performance_gwas
950,GM_physical,4.424696957991325,GeneMANIA,Physical,Performance_gwas
181,GM_colocal,4.423544154833374,GeneMANIA,Colocalization,Performance_gwas
517,GM_domain,4.4023139054190805,GeneMANIA,Domain,Performance_gwas
516,GM_domain,4.388909717967828,GeneMANIA,Domain,Performance_gwas
1165,GM_predicted,4.382793666572459,GeneMANIA,Orthology,Performance_gwas
1036,GM_physical,4.3824823092671,GeneMANIA,Physical,Performance_gwas
804,GM_pathway,4.373860776416744,GeneMANIA,Pathway,Performance_gwas
267,GM_colocal,4.35710511959157,GeneMANIA,Colocalization,Performance_gwas
1123,GM_predicted,4.356512133684257,GeneMANIA,Orthology,Performance_gwas
1142,GM_predicted,4.356424047689739,GeneMANIA,Orthology,Performance_gwas
1121,GM_predicted,4.352698769964933,GeneMANIA,Orthology,Performance_gwas
996,GM_physical,4.351688277495937,GeneMANIA,Physical,Performance_gwas
877,GM_pathway,4.349017905676958,GeneMANIA,Pathway,Performance_gwas
72,GM_coexp_97,4.338799397382934,GeneMANIA,Coexpression,Performance_gwas
142,GM_coexp_97,4.331724583224871,GeneMANIA,Coexpression,Performance_gwas
1250,GM_predicted,4.313094339889511,GeneMANIA,Orthology,Performance_gwas
1133,GM_predicted,4.265726674633171,GeneMANIA,Orthology,Performance_gwas
1111,GM_predicted,4.251744730426994,GeneMANIA,Orthology,Performance_gwas
71,GM_coexp_97,4.249199945718174,GeneMANIA,Coexpression,Performance_gwas
33,GM_coexp_97,4.242473732476752,GeneMANIA,Coexpression,Performance_gwas
1249,GM_predicted,4.230349336422931,GeneMANIA,Orthology,Performance_gwas
383,GM_domain,4.23011201221115,GeneMANIA,Domain,Performance_gwas
309,GM_colocal,4.214191586157113,GeneMANIA,Colocalization,Performance_gwas
748,GM_pathway,4.210899928900896,GeneMANIA,Pathway,Performance_gwas
909,GM_physical,4.201890249595982,GeneMANIA,Physical,Performance_gwas
1224,GM_predicted,4.150678994850189,GeneMANIA,Orthology,Performance_gwas
189,GM_colocal,4.14277041056372,GeneMANIA,Colocalization,Performance_gwas
1120,GM_predicted,4.138519718390122,GeneMANIA,Orthology,Performance_gwas
291,GM_colocal,4.133896584306396,GeneMANIA,Colocalization,Performance_gwas
341,GM_colocal,4.107260570359671,GeneMANIA,Colocalization,Performance_gwas
113,GM_coexp_97,4.101836841786532,GeneMANIA,Coexpression,Performance_gwas
1037,GM_physical,4.095521118243847,GeneMANIA,Physical,Performance_gwas
1011,GM_physical,4.090100049566442,GeneMANIA,Physical,Performance_gwas
298,GM_colocal,4.071990901071019,GeneMANIA,Colocalization,Performance_gwas
195,GM_colocal,4.066746962157263,GeneMANIA,Colocalization,Performance_gwas
262,GM_colocal,4.062361575054409,GeneMANIA,Colocalization,Performance_gwas
228,GM_colocal,4.055189477573849,GeneMANIA,Colocalization,Performance_gwas
22,GM_coexp_97,4.048756563174411,GeneMANIA,Coexpression,Performance_gwas
308,GM_colocal,4.046263211134553,GeneMANIA,Colocalization,Performance_gwas
1134,GM_predicted,4.045879240293156,GeneMANIA,Orthology,Performance_gwas
343,GM_colocal,4.03157317000165,GeneMANIA,Colocalization,Performance_gwas
844,GM_pathway,4.028807575867873,GeneMANIA,Pathway,Performance_gwas
194,GM_colocal,4.026024447102895,GeneMANIA,Colocalization,Performance_gwas
916,GM_physical,4.0240975661116485,GeneMANIA,Physical,Performance_gwas
745,GM_pathway,4.016751152275414,GeneMANIA,Pathway,Performance_gwas
928,GM_physical,4.015968227542807,GeneMANIA,Physical,Performance_gwas
369,GM_domain,4.015207158884887,GeneMANIA,Domain,Performance_gwas
185,GM_colocal,3.9767692832956274,GeneMANIA,Colocalization,Performance_gwas
437,GM_domain,3.962922537257733,GeneMANIA,Domain,Performance_gwas
842,GM_pathway,3.9581215113130086,GeneMANIA,Pathway,Performance_gwas
446,GM_domain,3.94968993892546,GeneMANIA,Domain,Performance_gwas
392,GM_domain,3.9431479808158247,GeneMANIA,Domain,Performance_gwas
530,GM_domain,3.9345897835496233,GeneMANIA,Domain,Performance_gwas
133,GM_coexp_97,3.934065523112829,GeneMANIA,Coexpression,Performance_gwas
772,GM_pathway,3.925241305230593,GeneMANIA,Pathway,Performance_gwas
206,GM_colocal,3.922476619725174,GeneMANIA,Colocalization,Performance_gwas
742,GM_pathway,3.922160067906671,GeneMANIA,Pathway,Performance_gwas
825,GM_pathway,3.9151704770913462,GeneMANIA,Pathway,Performance_gwas
773,GM_pathway,3.904079122323066,GeneMANIA,Pathway,Performance_gwas
1201,GM_predicted,3.903192631944013,GeneMANIA,Orthology,Performance_gwas
225,GM_colocal,3.897629147003297,GeneMANIA,Colocalization,Performance_gwas
183,GM_colocal,3.893387610504754,GeneMANIA,Colocalization,Performance_gwas
1160,GM_predicted,3.862311407795232,GeneMANIA,Orthology,Performance_gwas
1038,GM_physical,3.851578944759024,GeneMANIA,Physical,Performance_gwas
849,GM_pathway,3.8499250177062936,GeneMANIA,Pathway,Performance_gwas
588,GM_genetic_90,3.841860645948252,GeneMANIA,Genetic,Performance_gwas
989,GM_physical,3.839291515590976,GeneMANIA,Physical,Performance_gwas
985,GM_physical,3.833934984647184,GeneMANIA,Physical,Performance_gwas
931,GM_physical,3.822241636682324,GeneMANIA,Physical,Performance_gwas
1210,GM_predicted,3.789875567129134,GeneMANIA,Orthology,Performance_gwas
988,GM_physical,3.778044722235885,GeneMANIA,Physical,Performance_gwas
890,GM_pathway,3.773185243835092,GeneMANIA,Pathway,Performance_gwas
268,GM_colocal,3.768154242589592,GeneMANIA,Colocalization,Performance_gwas
1104,GM_predicted,3.7658241710296223,GeneMANIA,Orthology,Performance_gwas
95,GM_coexp_97,3.7445043244112415,GeneMANIA,Coexpression,Performance_gwas
1204,GM_predicted,3.7439386968969854,GeneMANIA,Orthology,Performance_gwas
180,GM_colocal,3.738421720930943,GeneMANIA,Colocalization,Performance_gwas
1029,GM_physical,3.733061752902889,GeneMANIA,Physical,Performance_gwas
35,GM_coexp_97,3.727582526890508,GeneMANIA,Coexpression,Performance_gwas
414,GM_domain,3.724976191387713,GeneMANIA,Domain,Performance_gwas
89,GM_coexp_97,3.721426709784799,GeneMANIA,Coexpression,Performance_gwas
767,GM_pathway,3.718592943976604,GeneMANIA,Pathway,Performance_gwas
1112,GM_predicted,3.71684315596419,GeneMANIA,Orthology,Performance_gwas
357,GM_colocal,3.7129073009975664,GeneMANIA,Colocalization,Performance_gwas
381,GM_domain,3.7056104740795632,GeneMANIA,Domain,Performance_gwas
270,GM_colocal,3.699558188116231,GeneMANIA,Colocalization,Performance_gwas
977,GM_physical,3.6921828080041785,GeneMANIA,Physical,Performance_gwas
1216,GM_predicted,3.6835025006041433,GeneMANIA,Orthology,Performance_gwas
769,GM_pathway,3.6787681122117895,GeneMANIA,Pathway,Performance_gwas
833,GM_pathway,3.6782442719555,GeneMANIA,Pathway,Performance_gwas
1027,GM_physical,3.676604326622763,GeneMANIA,Physical,Performance_gwas
919,GM_physical,3.671782356427797,GeneMANIA,Physical,Performance_gwas
1252,GM_predicted,3.669424471519216,GeneMANIA,Orthology,Performance_gwas
854,GM_pathway,3.667414727426821,GeneMANIA,Pathway,Performance_gwas
1018,GM_physical,3.6636852386067047,GeneMANIA,Physical,Performance_gwas
288,GM_colocal,3.6431318474995775,GeneMANIA,Colocalization,Performance_gwas
151,GM_coexp_97,3.625144387751136,GeneMANIA,Coexpression,Performance_gwas
94,GM_coexp_97,3.614815295325297,GeneMANIA,Coexpression,Performance_gwas
191,GM_colocal,3.6007650815718053,GeneMANIA,Colocalization,Performance_gwas
261,GM_colocal,3.5920433514068453,GeneMANIA,Colocalization,Performance_gwas
987,GM_physical,3.5863438677747226,GeneMANIA,Physical,Performance_gwas
251,GM_colocal,3.5702926240059765,GeneMANIA,Colocalization,Performance_gwas
505,GM_domain,3.5656957609372077,GeneMANIA,Domain,Performance_gwas
1169,GM_predicted,3.553276595339341,GeneMANIA,Orthology,Performance_gwas
1196,GM_predicted,3.5510596551528795,GeneMANIA,Orthology,Performance_gwas
1172,GM_predicted,3.5170330987708365,GeneMANIA,Orthology,Performance_gwas
905,GM_physical,3.513994214005637,GeneMANIA,Physical,Performance_gwas
753,GM_pathway,3.49396035423183,GeneMANIA,Pathway,Performance_gwas
311,GM_colocal,3.492424241524448,GeneMANIA,Colocalization,Performance_gwas
728,GM_pathway,3.4920644510005365,GeneMANIA,Pathway,Performance_gwas
906,GM_physical,3.4416074063126336,GeneMANIA,Physical,Performance_gwas
350,GM_colocal,3.4259258171061138,GeneMANIA,Colocalization,Performance_gwas
285,GM_colocal,3.412130305894824,GeneMANIA,Colocalization,Performance_gwas
1128,GM_predicted,3.4081099600920486,GeneMANIA,Orthology,Performance_gwas
719,GM_genetic_90,3.379410304806294,GeneMANIA,Genetic,Performance_gwas
39,GM_coexp_97,3.373198701480914,GeneMANIA,Coexpression,Performance_gwas
947,GM_physical,3.366494152110381,GeneMANIA,Physical,Performance_gwas
1164,GM_predicted,3.350119072944136,GeneMANIA,Orthology,Performance_gwas
869,GM_pathway,3.346194906520486,GeneMANIA,Pathway,Performance_gwas
217,GM_colocal,3.3280342723112915,GeneMANIA,Colocalization,Performance_gwas
801,GM_pathway,3.322087545413707,GeneMANIA,Pathway,Performance_gwas
170,GM_coexp_97,3.3197627888372505,GeneMANIA,Coexpression,Performance_gwas
358,GM_colocal,3.3127670343934663,GeneMANIA,Colocalization,Performance_gwas
902,GM_physical,3.294442602906412,GeneMANIA,Physical,Performance_gwas
872,GM_pathway,3.28387833077392,GeneMANIA,Pathway,Performance_gwas
1230,GM_predicted,3.253120656942066,GeneMANIA,Orthology,Performance_gwas
1057,GM_physical,3.251609847924574,GeneMANIA,Physical,Performance_gwas
132,GM_coexp_97,3.2438994534350947,GeneMANIA,Coexpression,Performance_gwas
338,GM_colocal,3.2355620317114444,GeneMANIA,Colocalization,Performance_gwas
1110,GM_predicted,3.2329481044855264,GeneMANIA,Orthology,Performance_gwas
504,GM_domain,3.227940770936323,GeneMANIA,Domain,Performance_gwas
373,GM_domain,3.2210306090047665,GeneMANIA,Domain,Performance_gwas
858,GM_pathway,3.21881624948538,GeneMANIA,Pathway,Performance_gwas
196,GM_colocal,3.21782791048046,GeneMANIA,Colocalization,Performance_gwas
1225,GM_predicted,3.214862906742147,GeneMANIA,Orthology,Performance_gwas
871,GM_pathway,3.196257803316501,GeneMANIA,Pathway,Performance_gwas
245,GM_colocal,3.1867776818568028,GeneMANIA,Colocalization,Performance_gwas
139,GM_coexp_97,3.186163767041085,GeneMANIA,Coexpression,Performance_gwas
609,GM_genetic_90,3.159656647423314,GeneMANIA,Genetic,Performance_gwas
219,GM_colocal,3.1547030536173857,GeneMANIA,Colocalization,Performance_gwas
345,GM_colocal,3.154277561739938,GeneMANIA,Colocalization,Performance_gwas
36,GM_coexp_97,3.151860199876776,GeneMANIA,Coexpression,Performance_gwas
1136,GM_predicted,3.1258717782507404,GeneMANIA,Orthology,Performance_gwas
103,GM_coexp_97,3.121724009316894,GeneMANIA,Coexpression,Performance_gwas
1023,GM_physical,3.120478102796755,GeneMANIA,Physical,Performance_gwas
787,GM_pathway,3.115106752628401,GeneMANIA,Pathway,Performance_gwas
1082,GM_predicted,3.096863353554084,GeneMANIA,Orthology,Performance_gwas
955,GM_physical,3.096304139961261,GeneMANIA,Physical,Performance_gwas
154,GM_coexp_97,3.0874372645031607,GeneMANIA,Coexpression,Performance_gwas
1176,GM_predicted,3.05643669956414,GeneMANIA,Orthology,Performance_gwas
484,GM_domain,3.045761661749752,GeneMANIA,Domain,Performance_gwas
722,GM_pathway,3.0438181527272667,GeneMANIA,Pathway,Performance_gwas
3,GM_coexp_97,3.042609939828916,GeneMANIA,Coexpression,Performance_gwas
1022,GM_physical,3.0417721616154445,GeneMANIA,Physical,Performance_gwas
386,GM_domain,3.03050011494904,GeneMANIA,Domain,Performance_gwas
382,GM_domain,3.0209016114647413,GeneMANIA,Domain,Performance_gwas
532,GM_domain,2.976715959694192,GeneMANIA,Domain,Performance_gwas
348,GM_colocal,2.9696236278702584,GeneMANIA,Colocalization,Performance_gwas
55,GM_coexp_97,2.9690328803449004,GeneMANIA,Coexpression,Performance_gwas
1236,GM_predicted,2.9655991584904067,GeneMANIA,Orthology,Performance_gwas
762,GM_pathway,2.9501300397707646,GeneMANIA,Pathway,Performance_gwas
1221,GM_predicted,2.9497825537784657,GeneMANIA,Orthology,Performance_gwas
14,GM_coexp_97,2.9482431526414423,GeneMANIA,Coexpression,Performance_gwas
863,GM_pathway,2.9475286238582226,GeneMANIA,Pathway,Performance_gwas
625,GM_genetic_90,2.9450726237249323,GeneMANIA,Genetic,Performance_gwas
254,GM_colocal,2.9394941410653805,GeneMANIA,Colocalization,Performance_gwas
898,GM_pathway,2.9310931543110774,GeneMANIA,Pathway,Performance_gwas
1000,GM_physical,2.9310528412630026,GeneMANIA,Physical,Performance_gwas
232,GM_colocal,2.9273751569149438,GeneMANIA,Colocalization,Performance_gwas
847,GM_pathway,2.923307311612977,GeneMANIA,Pathway,Performance_gwas
918,GM_physical,2.9203143525229955,GeneMANIA,Physical,Performance_gwas
1041,GM_physical,2.919202497963862,GeneMANIA,Physical,Performance_gwas
943,GM_physical,2.884934830546537,GeneMANIA,Physical,Performance_gwas
323,GM_colocal,2.883637536713661,GeneMANIA,Colocalization,Performance_gwas
427,GM_domain,2.882221933989841,GeneMANIA,Domain,Performance_gwas
982,GM_physical,2.879506085459112,GeneMANIA,Physical,Performance_gwas
1159,GM_predicted,2.871369368963935,GeneMANIA,Orthology,Performance_gwas
434,GM_domain,2.859316546895773,GeneMANIA,Domain,Performance_gwas
956,GM_physical,2.848150100530677,GeneMANIA,Physical,Performance_gwas
280,GM_colocal,2.844021623686918,GeneMANIA,Colocalization,Performance_gwas
777,GM_pathway,2.838420721658744,GeneMANIA,Pathway,Performance_gwas
601,GM_genetic_90,2.8287489147880662,GeneMANIA,Genetic,Performance_gwas
910,GM_physical,2.827668773333482,GeneMANIA,Physical,Performance_gwas
354,GM_colocal,2.8265474650192344,GeneMANIA,Colocalization,Performance_gwas
4,GM_coexp_97,2.818709864334098,GeneMANIA,Coexpression,Performance_gwas
1203,GM_predicted,2.8093932944338733,GeneMANIA,Orthology,Performance_gwas
1148,GM_predicted,2.789077802482482,GeneMANIA,Orthology,Performance_gwas
1063,GM_physical,2.7856538366098578,GeneMANIA,Physical,Performance_gwas
788,GM_pathway,2.7828006973494177,GeneMANIA,Pathway,Performance_gwas
88,GM_coexp_97,2.779853095826124,GeneMANIA,Coexpression,Performance_gwas
260,GM_colocal,2.7756540312984157,GeneMANIA,Colocalization,Performance_gwas
812,GM_pathway,2.749323825469503,GeneMANIA,Pathway,Performance_gwas
82,GM_coexp_97,2.742761015310573,GeneMANIA,Coexpression,Performance_gwas
633,GM_genetic_90,2.738918889988369,GeneMANIA,Genetic,Performance_gwas
