Entrez_A	Entrez_B	Score	ID
5160	5162	1.0	117
5701	5705	1.0	116
498	506	1.0	115
10093	10097	1.0	114
605	8289	1.0	113
5711	9861	1.0	112
26173	57117	1.0	111
5682	5688	1.0	110
10483	9871	1.0	109
8289	9275	1.0	108
5202	7411	1.0	107
51433	8881	1.0	106
1615	5917	1.0	105
5689	5692	1.0	104
10574	10576	1.0	103
6117	6119	1.0	102
27335	51386	1.0	101
29117	55193	1.0	122
2316	2317	1.0	123
1107	54815	1.0	124
57492	6604	1.0	136
5706	5718	1.0	145
10693	22948	1.0	144
118460	23404	1.0	143
25962	9589	1.0	142
2058	5917	1.0	141
1967	8893	1.0	785
5716	5719	1.0	139
10200	118460	1.0	138
22820	372	1.0	137
123169	80349	1.0	135
5700	5713	1.0	125
10898	55339	1.0	134
55929	6944	1.0	133
10001	9862	1.0	132
372	9276	1.0	131
5701	5715	1.0	130
10025	9442	1.0	128
22948	7203	1.0	127
3646	8661	1.0	126
203522	55726	1.0	392
10483	10802	1.0	140
3329	57805	1.0	394
5430	5438	1.0	640
151011	989	1.0	662
5566	5576	1.0	661
123169	79577	1.0	660
10491	64175	1.0	659
10254	9146	1.0	658
5430	5439	1.0	657
2058	4141	1.0	656
4841	6421	1.0	655
5715	5719	1.0	654
5701	5710	1.0	653
51520	7965	1.0	652
6598	6605	1.0	651
10594	9416	1.0	650
3376	51520	1.0	649
1915	1936	1.0	648
10197	80011	1.0	647
23389	9968	1.0	646
6601	6605	1.0	645
5702	5706	1.0	644
79872	9589	1.0	643
8417	9342	1.0	642
53615	57504	1.0	663
5705	5711	1.0	664
10528	51602	1.0	665
10920	10980	1.0	677
2058	3735	1.0	686
90390	9442	1.0	685
5684	5685	1.0	684
23310	29781	1.0	683
5685	5696	1.0	682
5708	5711	1.0	681
1314	1315	1.0	680
8662	8664	1.0	679
24148	9416	1.0	678
221830	9533	1.0	676
4735	55752	1.0	666
8110	8289	1.0	675
4172	4174	1.0	674
6874	6879	1.0	673
2058	3376	1.0	672
10471	7411	1.0	671
10001	9442	1.0	670
5432	5436	1.0	669
10096	10097	1.0	668
24148	9129	1.0	667
51616	6877	1.0	641
25980	55837	1.0	639
5716	9861	1.0	688
51434	64682	1.0	638
5685	5687	1.0	612
196528	29117	1.0	611
8890	8891	1.0	610
6601	6760	1.0	609
5689	5696	1.0	608
5684	5687	1.0	607
57610	80232	1.0	606
29945	8697	1.0	605
5687	5693	1.0	604
55729	9869	1.0	603
10576	22948	1.0	602
9440	9442	1.0	601
23019	29883	1.0	600
54815	57504	1.0	599
57459	9112	1.0	598
4849	9125	1.0	597
55718	661	1.0	596
3178	3188	1.0	595
5709	5719	1.0	594
3735	51520	1.0	593
29882	8881	1.0	592
8662	8663	1.0	613
3614	3615	1.0	614
605	6602	1.0	628
10393	8697	1.0	637
53981	55339	1.0	636
1783	6993	1.0	635
5684	5692	1.0	634
10450	56949	1.0	633
3735	7965	1.0	632
10574	10693	1.0	631
3376	9255	1.0	630
57492	6598	1.0	629
5393	56915	1.0	627
112950	5469	1.0	616
9440	9969	1.0	626
3309	7184	1.0	625
10574	10575	1.0	624
9112	9219	1.0	623
55763	55770	1.0	622
4798	79913	1.0	621
5715	5718	1.0	620
10095	10097	1.0	619
10274	5885	1.0	618
143471	5692	1.0	687
5394	54512	1.0	689
6709	6711	1.0	590
6872	6874	1.0	738
1022	4331	1.0	760
10048	54994	1.0	759
25843	29888	1.0	758
5704	5715	1.0	757
5713	5714	1.0	756
23383	25836	1.0	755
5709	5718	1.0	754
5687	5696	1.0	753
55756	92105	1.0	752
10421	24148	1.0	751
5982	5984	1.0	750
10450	9716	1.0	749
9183	9735	1.0	748
5687	5695	1.0	747
57461	9716	1.0	745
23016	51010	1.0	744
5693	5695	1.0	743
27335	8661	1.0	742
5688	5695	1.0	741
119504	51433	1.0	740
10025	219541	1.0	761
123169	9646	1.0	762
5431	5432	1.0	763
5708	5717	1.0	775
6877	6878	1.0	784
5706	5713	1.0	783
10623	27297	1.0	782
5682	5690	1.0	781
29086	9577	1.0	780
10574	10694	1.0	779
27430	4144	1.0	778
6595	8110	1.0	777
11338	7307	1.0	776
10622	55718	1.0	774
10001	9969	1.0	764
605	6601	1.0	773
5977	6604	1.0	772
10051	10592	1.0	771
23020	9092	1.0	770
11198	6749	1.0	769
7871	85369	1.0	768
5714	9861	1.0	767
64785	9837	1.0	766
10213	5713	1.0	765
5702	9861	1.0	739
55588	9282	1.0	737
5469	9969	1.0	690
4171	4175	1.0	736
5684	5688	1.0	711
26999	3071	1.0	710
5684	5694	1.0	709
2975	9330	1.0	708
5709	5711	1.0	707
10200	5394	1.0	706
55756	80789	1.0	705
5469	9442	1.0	704
5700	5704	1.0	703
10920	50813	1.0	702
23279	79902	1.0	701
10484	10802	1.0	700
5710	5716	1.0	699
2023	654364	1.0	698
27043	79707	1.0	697
5705	5716	1.0	696
54881	79707	1.0	695
1479	23283	1.0	694
6728	6729	1.0	693
5977	9274	1.0	692
56922	64087	1.0	691
51010	5394	1.0	712
6233	7311	1.0	713
64785	84296	1.0	714
118460	51010	1.0	726
5717	9861	1.0	735
221830	25885	1.0	734
5704	5705	1.0	733
118460	56915	1.0	732
5710	5717	1.0	731
51340	9716	1.0	730
10213	5700	1.0	729
5702	5704	1.0	728
57418	79707	1.0	727
5426	5427	1.0	725
5706	5715	1.0	715
5684	5686	1.0	724
4172	4173	1.0	723
6599	6601	1.0	722
27339	988	1.0	721
6597	6760	1.0	720
23176	989	1.0	719
57492	605	1.0	718
10575	7203	1.0	717
5704	5716	1.0	716
5704	5707	1.0	591
5885	8243	1.0	617
5718	5719	1.0	589
5690	5695	1.0	467
5917	7965	1.0	588
221830	51082	1.0	464
3646	8664	1.0	463
10274	9126	1.0	462
5706	5719	1.0	461
79657	8725	1.0	460
10213	5717	1.0	459
5982	5985	1.0	458
51520	5859	1.0	457
102157402	6878	1.0	456
5683	5693	1.0	455
51143	6993	1.0	454
1781	51143	1.0	453
5705	5714	1.0	452
10492	3192	1.0	451
5689	5694	1.0	450
5708	5719	1.0	449
10622	11128	1.0	448
11340	51013	1.0	447
2805	51031	1.0	446
5705	5719	1.0	445
2551	2553	1.0	466
605	6599	1.0	468
143471	5682	1.0	492
10001	9282	1.0	469
1967	8890	1.0	490
29894	51692	1.0	489
57504	9112	1.0	488
51160	7251	1.0	487
57492	9275	1.0	486
5704	5709	1.0	485
728689	8664	1.0	484
25896	80789	1.0	483
6872	6878	1.0	482
5692	5693	1.0	481
5705	5710	1.0	480
6598	9274	1.0	479
5709	5716	1.0	478
27339	5356	1.0	477
143471	5684	1.0	476
10898	8189	1.0	475
1615	51520	1.0	474
51010	51013	1.0	473
51010	5393	1.0	472
10607	134430	1.0	471
5885	9126	1.0	470
54797	9477	1.0	444
10621	10623	1.0	443
5704	5706	1.0	442
10693	7203	1.0	441
4175	4176	1.0	416
10484	9632	1.0	415
54623	9646	1.0	414
29894	81608	1.0	413
5701	5713	1.0	412
10540	1639	1.0	411
5434	5437	1.0	410
5693	5694	1.0	409
1915	7407	1.0	408
5431	5438	1.0	407
54815	9112	1.0	406
10623	55703	1.0	405
5700	5707	1.0	404
10291	10946	1.0	403
10274	8243	1.0	402
57492	6602	1.0	401
8697	996	1.0	400
219541	9969	1.0	399
54815	9219	1.0	398
55703	661	1.0	397
3181	3189	1.0	396
23450	23451	1.0	417
5707	5715	1.0	418
54617	79913	1.0	419
728689	8661	1.0	431
4176	79892	1.0	440
2058	9255	1.0	439
57459	8932	1.0	438
80145	84321	1.0	437
10575	908	1.0	436
5700	5711	1.0	435
5356	988	1.0	434
6597	6605	1.0	433
5708	5714	1.0	432
10111	4683	1.0	430
54386	7014	1.0	420
6837	84246	1.0	429
25885	84172	1.0	428
51742	79595	1.0	427
5683	5686	1.0	426
10200	54512	1.0	425
3178	3185	1.0	424
5719	9861	1.0	423
10574	22948	1.0	422
55740	7408	1.0	421
10200	23404	1.0	491
5700	5709	1.0	465
54512	56915	1.0	493
55656	79034	1.0	541
27335	728689	1.0	563
2967	728340	1.0	562
9282	9439	1.0	561
5714	5717	1.0	560
11235	8428	1.0	558
5713	5719	1.0	557
10006	8936	1.0	556
27335	3646	1.0	555
3376	5917	1.0	554
10200	56915	1.0	553
6873	6877	1.0	552
3735	9255	1.0	551
10450	51340	1.0	550
118460	5393	1.0	549
10001	9440	1.0	548
1737	1743	1.0	547
10025	9969	1.0	546
55726	79034	1.0	545
5690	5694	1.0	544
26121	9092	1.0	543
1965	8894	1.0	564
5982	5983	1.0	565
54815	8932	1.0	566
5685	5686	1.0	578
2281	4831	1.0	587
5706	5714	1.0	586
10898	53981	1.0	585
1778	6993	1.0	584
5351	79709	1.0	583
26999	8936	1.0	582
79034	80789	1.0	581
57459	57504	1.0	580
143471	5695	1.0	579
5695	5696	1.0	577
5706	5717	1.0	567
80145	8563	1.0	576
57187	79228	1.0	575
10163	26999	1.0	574
56949	57461	1.0	573
51340	56949	1.0	572
5705	5715	1.0	571
2281	654364	1.0	570
5705	5718	1.0	569
51138	8533	1.0	494
219541	9442	1.0	542
5687	5688	1.0	568
57459	9219	1.0	540
55588	9442	1.0	516
5708	5710	1.0	514
10146	9100	1.0	513
5714	5718	1.0	512
5682	5692	1.0	511
5700	5714	1.0	510
171568	55718	1.0	509
23020	9343	1.0	508
55746	57122	1.0	507
57187	80145	1.0	506
10494	11235	1.0	505
57508	79034	1.0	504
26168	27043	1.0	503
26121	9128	1.0	502
3065	3066	1.0	501
57504	8932	1.0	500
57492	8110	1.0	499
5686	5687	1.0	498
6598	8289	1.0	497
5701	5704	1.0	496
5711	5718	1.0	495
10574	908	1.0	539
10576	10694	1.0	515
2071	728340	1.0	395
5707	5708	1.0	517
1781	1783	1.0	528
10121	10540	1.0	538
5685	5688	1.0	518
9128	9416	1.0	537
2280	4831	1.0	536
25942	5926	1.0	535
10935	5052	1.0	534
2956	4436	1.0	533
23019	9125	1.0	531
5688	5696	1.0	530
1629	1743	1.0	529
5682	5694	1.0	532
23404	5394	1.0	527
6950	7203	1.0	519
6602	9274	1.0	525
84296	9837	1.0	524
10575	10693	1.0	523
10455	1891	1.0	522
112950	54797	1.0	521
5977	6603	1.0	520
6595	6605	1.0	526
6209	6222	0.999999999	1585
6187	6222	0.999999999	1586
6205	6210	0.999999999	1587
5683	5702	0.999999999	1588
29088	51073	0.999999999	1592
6128	6135	0.999999999	1589
6133	6188	0.999999999	1593
6135	6222	0.999999999	1591
23521	6208	0.999999999	1583
6135	6193	0.999999999	1584
6129	6135	0.999999999	1590
6132	6193	0.999999999	1582
1175	161	0.999999999	1575
6122	6135	0.999999999	1581
5690	5702	0.999999999	1573
6203	6222	0.999999999	1574
6132	6222	0.999999999	1577
2171	8407	0.999999999	1576
6122	6132	0.999999999	1579
1653	283742	0.999999999	1578
1175	160	0.999999999	1580
11157	51691	0.999999998	1601
6135	9349	0.999999998	1607
10640	149371	0.999999998	1605
6193	6209	0.999999998	1604
6124	6209	0.999999998	1603
6129	6210	0.999999998	1602
6132	6208	0.999999998	1606
27257	57819	0.999999998	1600
513	522	0.999999998	1598
6188	6210	0.999999998	1597
6132	6135	0.999999998	1596
6141	6217	0.999999998	1595
128866	51652	0.999999998	1594
6125	6129	0.999999998	1599
6132	6187	0.999999997	1614
6210	9349	0.999999997	1619
6176	6181	0.999999997	1618
10480	51386	0.999999997	1617
5688	5706	0.999999997	1616
2729	2730	0.999999997	1615
149371	54536	0.999999997	1613
23521	6125	0.999999997	1612
6188	6203	0.999999997	1611
10092	10552	0.999999997	1610
8775	9342	0.999999997	1608
6128	6141	0.999999997	1609
6135	6157	0.999999996	1620
6135	6228	0.999999996	1621
6138	6210	0.999999996	1622
6136	6210	0.999999996	1623
6143	6187	0.999999996	1624
5690	5701	0.999999996	1625
6133	9349	0.999999996	1626
5201	5204	0.999999996	1627
6209	6210	0.999999995	1630
6125	6187	0.999999995	1631
6133	6187	0.999999995	1629
6135	6224	0.999999995	1628
6134	6136	0.999999994	1632
10528	2091	0.999999994	1637
6136	6207	0.999999994	1639
27258	57819	0.999999994	1638
6133	6210	0.999999994	1633
11224	6165	0.999999994	1636
6128	6189	0.999999994	1634
25804	27257	0.999999994	1635
10054	10055	0.999999993	1640
6203	6209	0.999999993	1641
6157	6188	0.999999993	1642
6129	6143	0.999999993	1643
6125	6136	0.999999993	1644
6143	6209	0.999999992	1650
6135	6138	0.999999992	1653
6210	6222	0.999999992	1652
5682	5706	0.999999992	1651
6132	6210	0.999999992	1648
6136	6188	0.999999992	1649
5690	5706	0.999999992	1647
6209	9349	0.999999992	1646
6132	9349	0.999999992	1645
6205	9349	0.999999991	1654
23521	6188	0.999999991	1655
6135	6201	0.99999999	1659
23521	6132	0.99999999	1661
6157	6203	0.99999999	1660
23521	6210	0.99999999	1658
23521	6203	0.99999999	1657
23203	9512	0.99999999	1656
6207	6209	0.999999989	1662
5682	5700	0.999999989	1663
6136	6203	0.999999989	1664
5693	5705	0.999999988	1669
6157	6165	0.999999988	1673
6137	6141	0.999999988	1671
51371	5689	0.999999988	1670
51386	8667	0.999999988	1672
5685	56984	0.999999988	1668
6122	6125	0.999999988	1667
6141	6188	0.999999988	1666
6132	6133	0.999999988	1665
11222	29088	0.999999987	1674
6143	6210	0.999999987	1675
6157	6210	0.999999987	1676
4736	6135	0.999999987	1677
6203	9349	0.999999987	1678
6203	6217	0.999999986	1679
6136	6141	0.999999986	1680
6125	6188	0.999999986	1681
5875	5876	0.999999986	1682
6128	6165	0.999999986	1683
5690	5705	0.999999985	1685
58533	6643	0.999999985	1686
6203	6210	0.999999985	1684
6208	6217	0.999999984	1689
6141	6175	0.999999984	1687
51647	9391	0.999999984	1688
6187	6203	0.999999983	1690
5690	5704	0.999999983	1691
6191	6210	0.999999983	1692
6125	9349	0.999999983	1693
5690	5700	0.999999982	1694
6132	6205	0.999999982	1695
6143	6157	0.999999981	1696
6128	6136	0.999999981	1697
6129	6136	0.999999981	1698
6128	6207	0.99999998	1701
4736	6175	0.99999998	1700
6130	6136	0.99999998	1699
11157	51690	0.999999979	1702
6141	6165	0.999999979	1703
6136	6137	0.999999979	1704
23521	6193	0.999999979	1705
6123	6135	0.999999979	1706
509	539	0.999999978	1707
6133	6143	0.999999978	1708
6129	6188	0.999999977	1709
6129	6194	0.999999976	1710
6135	6202	0.999999975	1713
5689	5706	0.999999975	1714
6203	6208	0.999999975	1712
6155	6165	0.999999975	1711
6136	6194	0.999999974	1715
6188	6208	0.999999974	1716
6136	6202	0.999999974	1717
6165	6175	0.999999974	1718
6136	6175	0.999999974	1719
5690	5708	0.999999974	1720
3646	8667	0.999999974	1721
6165	6207	0.999999973	1722
6125	6143	0.999999973	1723
6208	6222	0.999999972	1724
7247	7257	0.999999972	1725
6187	9349	0.99999997	1726
6133	6157	0.999999969	1729
6157	6209	0.999999969	1727
5682	5705	0.999999969	1728
6136	6138	0.999999968	1730
5688	5704	0.999999966	1731
1801	1802	0.999999966	1732
6129	6187	0.999999964	1733
6135	6207	0.999999962	1734
8802	8803	0.999999962	1735
6136	6228	0.999999961	1736
6123	6125	0.999999961	1737
6122	6124	0.999999961	1738
25804	57819	0.99999996	1739
6130	6135	0.99999996	1740
23521	6187	0.99999996	1741
6143	6189	0.999999959	1742
51121	6132	0.999999958	1743
6122	6210	0.999999958	1744
51116	64965	0.999999957	1745
6188	6228	0.999999957	1746
6132	6224	0.999999956	1747
523	529	0.999999956	1748
10480	8663	0.999999954	1749
523	526	0.999999953	1750
6203	6205	0.999999952	1751
132789	51005	0.999999952	1752
6132	6136	0.999999952	1753
6125	6147	0.999999952	1754
6122	6187	0.99999995	1756
6135	9045	0.99999995	1755
2023	8407	0.999999949	1757
23521	6189	0.999999949	1758
6165	9045	0.999999947	1759
6136	6193	0.999999946	1760
6205	6209	0.999999946	1761
2023	5034	0.999999946	1763
6129	6191	0.999999946	1764
6134	6135	0.999999945	1765
6136	6143	0.999999944	1766
6132	6203	0.999999943	1767
51121	6209	0.999999941	1768
6123	6132	0.999999941	1769
6168	6188	0.99999994	1771
6132	6191	0.99999994	1770
6132	6147	0.999999938	1772
5688	5700	0.999999937	1773
6141	6191	0.999999937	1774
6210	6217	0.999999935	1775
6188	6194	0.999999935	1776
6157	6191	0.999999934	1777
6193	6205	0.999999933	1778
6217	6228	0.999999932	1779
51031	80335	0.999999931	1780
23521	6138	0.999999931	1781
6210	6228	0.99999993	1782
10095	10096	0.999999927	1783
23521	6194	0.999999926	1784
51121	6125	0.999999924	1785
23521	6136	0.999999923	1786
6122	6129	0.999999923	1787
6138	6188	0.999999923	1788
4736	6138	0.999999921	1789
6188	6222	0.99999992	1790
5519	5529	0.999999918	1791
6136	9349	0.999999917	1792
6135	6175	0.999999917	1793
4801	4802	0.999999915	1794
6133	6136	0.999999914	1795
51121	9349	0.999999914	1796
1650	6185	0.999999912	1797
10640	23265	0.999999912	1798
6194	6209	0.999999911	1799
6125	6138	0.99999991	1800
6189	6207	0.99999991	1801
6208	6224	0.999999909	1802
5689	5700	0.999999908	1803
58533	6642	0.999999908	1804
6188	6202	0.999999907	1805
5688	5702	0.999999907	1806
6141	6209	0.999999906	1807
5684	5708	0.999999905	1808
23521	6157	0.999999904	1809
6132	6165	0.999999902	1810
6136	9045	0.999999902	1811
23521	6152	0.999999901	1812
6133	6147	0.999999899	1813
6129	9349	0.999999898	1814
11224	25873	0.999999898	1815
6193	6228	0.999999897	1816
6210	6224	0.999999897	1817
6130	9349	0.999999895	1818
6135	6165	0.999999894	1819
6130	6188	0.999999894	1820
6128	6132	0.999999892	1821
6136	6222	0.999999892	1822
6194	6217	0.999999892	1823
2108	7385	0.999999892	1824
6155	6188	0.999999889	1825
11224	6135	0.999999889	1826
6203	6207	0.999999888	1827
6143	6217	0.999999886	1828
6136	6187	0.999999883	1829
6124	6165	0.999999882	1830
6138	6175	0.999999879	1831
6132	6143	0.999999877	1832
23521	6205	0.999999876	1833
6128	6130	0.999999876	1834
6129	6133	0.999999874	1835
6138	6142	0.999999872	1836
6138	6203	0.99999987	1837
6128	6129	0.999999867	1838
2091	51602	0.999999865	1839
5694	5702	0.999999863	1840
6165	6194	0.999999858	1842
6141	6187	0.999999858	1841
6187	6205	0.999999853	1843
6135	6137	0.999999852	1844
6141	6157	0.999999845	1845
23560	8886	0.999999844	1846
6141	6142	0.999999844	1847
11267	84313	0.999999844	1848
5685	5702	0.999999842	1849
5682	5704	0.999999842	1850
6138	6202	0.999999842	1851
23521	6137	0.999999841	1852
5201	7411	0.999999838	1853
6123	6124	0.999999836	1854
6122	6157	0.999999835	1855
6137	6143	0.999999834	1856
6125	6133	0.999999833	1857
6165	6210	0.99999983	1858
4736	6141	0.999999828	1859
6168	6217	0.999999825	1860
23521	6128	0.999999824	1861
6138	6193	0.999999824	1862
6207	6210	0.999999824	1863
6194	6207	0.999999822	1864
6633	6636	0.999999821	1865
7284	7385	0.999999819	1866
5692	5704	0.999999813	1867
51126	80018	0.999999813	1868
6129	6201	0.999999809	1869
6144	6194	0.999999806	1871
6132	6168	0.999999806	1870
1650	6184	0.999999805	1872
6175	6207	0.999999803	1873
6130	6210	0.999999802	1874
6138	6189	0.999999802	1875
11224	6202	0.999999801	1876
5685	5708	0.9999998	1877
27131	6643	0.9999998	1878
6188	6191	0.999999792	1879
23265	54536	0.99999979	1880
23521	6133	0.999999789	1881
6125	6141	0.999999784	1882
2286	654364	0.999999782	1884
23521	6175	0.999999782	1885
2286	4831	0.999999782	1883
6187	6194	0.99999978	1887
6147	6209	0.99999978	1886
6194	6202	0.999999779	1888
6122	6143	0.999999776	1889
6165	6191	0.999999775	1890
6130	6141	0.999999774	1891
6168	6210	0.999999773	1892
6128	6133	0.999999769	1893
6141	6144	0.999999769	1894
6125	6154	0.999999765	1895
6155	6191	0.999999764	1896
10213	5682	0.999999764	1897
2923	5034	0.999999763	1900
6135	6155	0.999999763	1898
6141	6208	0.999999763	1899
6129	6202	0.999999762	1901
6144	6202	0.999999758	1902
5981	5984	0.999999754	1903
6137	6165	0.999999753	1904
6187	6188	0.999999751	1905
6125	6209	0.999999733	1906
6157	6207	0.999999727	1907
5981	5985	0.999999727	1908
6194	6208	0.999999725	1909
6129	6141	0.999999725	1910
25839	57511	0.999999724	1911
6209	6217	0.999999722	1912
23451	83443	0.999999719	1913
6175	6194	0.999999718	1914
6154	9349	0.999999717	1915
6157	6208	0.999999717	1916
3094	4831	0.999999716	1917
6129	6157	0.999999712	1918
6129	6209	0.999999711	1919
6133	6165	0.999999705	1920
6143	9045	0.999999701	1921
11224	6210	0.999999698	1922
6136	6169	0.999999695	1923
6130	6202	0.999999692	1924
514	522	0.999999689	1925
6132	6154	0.999999681	1926
6191	9349	0.999999676	1927
6129	6138	0.999999675	1928
6169	6194	0.999999672	1929
3094	654364	0.999999667	1930
6125	6202	0.999999666	1931
6193	6222	0.999999664	1932
6128	6191	0.999999653	1933
6122	6169	0.999999653	1934
6133	6203	0.999999652	1935
6136	6208	0.99999965	1936
6136	6165	0.999999648	1937
6143	6191	0.999999648	1938
6154	6209	0.999999647	1939
6123	6147	0.999999644	1940
6165	6203	0.999999638	1941
5682	56984	0.999999632	1942
6205	6208	0.999999631	1943
6143	9349	0.99999963	1944
6123	6187	0.999999629	1945
6187	6228	0.999999628	1946
6135	6160	0.999999627	1947
6389	6390	0.999999617	1948
6155	6189	0.999999616	1949
6141	6201	0.999999615	1950
6143	6205	0.999999611	1951
6122	6147	0.999999605	1952
513	515	0.999999602	1953
6141	6210	0.999999598	1954
6122	6128	0.999999597	1955
4736	6193	0.999999593	1957
6141	6202	0.999999591	1958
4831	6647	0.999999589	1959
5689	5704	0.999999589	1960
6128	6202	0.999999588	1961
6141	6168	0.999999587	1962
6134	6138	0.999999585	1963
6157	6217	0.999999578	1964
6135	6142	0.999999577	1965
6125	6132	0.999999576	1966
6165	6188	0.999999575	1967
6128	6142	0.999999561	1970
83443	90324	0.999999561	1968
11224	6189	0.999999561	1969
6136	6201	0.99999956	1971
6122	6165	0.999999558	1972
23521	6122	0.999999556	1973
6428	6434	0.999999555	1974
22872	6396	0.999999551	1975
6142	6144	0.999999551	1976
6135	6169	0.999999551	1977
6189	6203	0.999999549	1978
5685	9861	0.999999548	1979
6632	6633	0.999999542	1980
6130	6152	0.999999538	1981
6165	6217	0.999999534	1982
6125	6205	0.999999532	1983
25764	80155	0.99999953	1984
6124	6143	0.999999529	1985
25804	51690	0.999999527	1986
6136	6205	0.999999527	1987
23450	83443	0.999999525	1988
23521	6129	0.999999525	1989
6224	6228	0.999999523	1990
55968	7415	0.999999521	1991
3921	6207	0.999999516	1992
6128	6203	0.99999951	1993
654364	6647	0.999999508	1994
51699	55737	0.999999504	1995
5689	5705	0.999999499	1996
6138	6201	0.999999497	1997
6210	9045	0.999999493	1998
51382	526	0.999999481	1999
6136	6155	0.999999467	2000
6208	9349	0.999999466	2001
51121	6222	0.999999464	2002
6193	6208	0.999999457	2003
6188	9349	0.999999457	2004
6128	9349	0.999999456	2005
10480	728689	0.999999455	2006
6138	9349	0.999999454	2007
6122	6136	0.999999449	2008
11224	6136	0.999999448	2009
5685	5700	0.999999443	2011
6128	6188	0.999999443	2010
6129	6132	0.999999442	2012
6157	6222	0.999999441	2013
10476	513	0.999999439	2014
6129	9045	0.999999438	2015
6165	9349	0.999999422	2016
6193	6203	0.999999422	2017
6135	6144	0.999999419	2018
6125	6157	0.999999419	2019
149371	23265	0.999999414	2020
5694	5704	0.999999399	2021
5692	5708	0.999999397	2022
6122	6191	0.999999387	2023
6133	6175	0.999999387	2024
4736	6210	0.999999385	2025
6205	6207	0.999999376	2026
6202	6203	0.999999376	2027
5518	5529	0.999999372	2028
6130	6194	0.999999371	2029
6136	6230	0.999999371	2030
6189	6191	0.999999369	2031
11224	6175	0.999999365	2032
6130	6189	0.999999362	2033
10093	10096	0.99999936	2034
6165	6222	0.999999358	2035
6168	6207	0.999999356	2036
5686	5702	0.999999352	2037
6132	6157	0.999999337	2038
6132	6175	0.999999333	2039
6136	6189	0.999999327	2040
51121	6122	0.999999327	2041
6123	6143	0.99999932	2042
6143	6165	0.99999932	2043
2027	5034	0.999999313	2044
6130	6191	0.999999306	2045
6147	6165	0.999999305	2046
25873	6136	0.999999302	2047
23521	6230	0.9999993	2048
6137	6194	0.999999294	2049
6143	6230	0.999999293	2050
6136	6191	0.999999291	2051
23521	6165	0.99999929	2052
6141	6203	0.999999277	2053
11224	9349	0.999999269	2054
6133	6193	0.999999268	2055
6160	6165	0.999999267	2056
6165	6208	0.999999263	2057
6217	9045	0.99999926	2058
6205	6222	0.999999257	2059
6130	6175	0.999999256	2060
6157	9349	0.999999255	2061
25764	79612	0.999999255	2062
6134	6165	0.999999248	2063
6133	6228	0.999999224	2064
6129	6152	0.999999215	2065
4736	6228	0.999999211	2067
6136	6142	0.999999211	2066
6132	6141	0.999999203	2068
6202	6210	0.999999193	2069
6207	6231	0.999999166	2070
6152	6208	0.999999159	2071
5683	5704	0.99999915	2072
6191	6205	0.999999149	2073
6124	6175	0.999999139	2074
3419	3421	0.999999138	2075
6133	6224	0.999999135	2076
6138	6141	0.999999132	2077
6147	9349	0.999999122	2078
11224	6129	0.999999122	2079
25873	6135	0.999999094	2080
6124	6191	0.999999093	2081
4736	6194	0.99999909	2082
6137	6157	0.999999083	2083
6141	6143	0.999999077	2084
6203	6228	0.999999069	2085
6207	6217	0.999999047	2086
6137	6142	0.999999035	2087
27131	6642	0.999999033	2088
6136	6160	0.999999029	2089
4736	6188	0.999999027	2090
23521	6134	0.999999014	2091
51121	6203	0.999998987	2092
6168	9349	0.999998986	2093
3911	3915	0.999998978	2094
6141	6194	0.999998973	2095
6129	6203	0.999998971	2096
6125	6128	0.999998937	2097
6141	6193	0.99999892	2098
4736	9349	0.999998919	2099
142678	9798	0.999998897	2100
22938	5356	0.999998892	2101
27335	8667	0.999998883	2102
6152	6202	0.999998875	2103
6133	6222	0.999998861	2106
25873	6165	0.999998859	2107
6128	6137	0.999998851	2108
23521	6202	0.999998848	2109
6135	6168	0.999998838	2110
5693	5704	0.999998819	2111
6191	6203	0.999998803	2112
6129	6224	0.999998786	2113
5682	5708	0.999998773	2114
6141	6207	0.999998762	2115
6122	6154	0.999998757	2116
5685	5705	0.999998747	2117
6124	6129	0.999998745	2118
5689	5702	0.999998741	2119
6132	6144	0.999998739	2120
5682	9861	0.999998736	2121
4736	6132	0.999998732	2122
6188	6207	0.999998716	2123
5693	5708	0.999998715	2124
6133	6217	0.999998714	2125
6124	6132	0.999998706	2126
51755	8812	0.999998683	2127
6138	6144	0.99999868	2128
6137	6175	0.999998678	2129
6137	6138	0.999998669	2130
3094	9104	0.999998663	2131
5500	5504	0.999998662	2132
6157	6228	0.99999866	2133
11224	6142	0.99999865	2134
5683	5701	0.999998647	2135
23521	9045	0.999998632	2136
23521	3921	0.999998609	2137
23521	6224	0.9999986	2138
4736	6203	0.999998581	2139
6194	6203	0.999998581	2140
6164	6165	0.999998566	2141
